Gene Symbol	CUI Term	Phenotype Name	
SLC5A5	C1848805	Thyroid dyshormonogenesis 1	
SLC5A7	C0022972	Myasthenic syndrome, congenital, 8	
SLC6A1	C4085238	Myoclonic-atonic epilepsy	
SLC6A14	C2678155	Body mass index quantitative trait locus 11	
SLC6A17	C0025362	Mental retardation 63, X-linked	
SLC6A19	C0018609	Neutral 1 amino acid transport defect	
SLC6A2	C1535893	Orthostatic intolerance	
SLC6A3	C2751067	Infantile Parkinsonism-dystonia	
SLC6A4	C0003467	Anxiety	
SLC6A5	C3553288	Hyperekplexia 3	
SLC6A8	C1845862	Creatine deficiency, X-linked	
SLC6A9	C4310943	Glycine encephalopathy with normal serum glycine	
SLC7A14	C3810380	Retinitis pigmentosa 68	
SLC7A7	C0268647	Lysinuric protein intolerance	
SLC9A1	C4225383	Lichtenstein-knorr syndrome	
SLC9A3	C0011991	Diarrhea 8, secretory sodium, congenital	
SLC9A3R1	C0022650	Kidney Calculi	
SLC9A6	C2678194	Christianson syndrome	
SLC9A9	C0004352	Autism 15	
SLCO1B1	C0220991	Rotor syndrome	
SLCO1B3	C0220991	Rotor syndrome	
SLCO1B1	C0074554	Simvastatin response	
SLCO2A1	C0029411	Pachydermoperiostosis syndrome	
SLFN14	C0005818	Platelet-type bleeding disorder 15	
SLITRK1	C0040953	Trichotillomania	
SLITRK6	C3806275	Deafness and myopia	
SLURP1	C0025221	Acroerythrokeratoderma	
SMAD3	C3151087	Loeys-Dietz syndrome 3	
SMAD3	C2697932	Loeys-Dietz syndrome	
TGFB2	C2697932	Loeys-Dietz syndrome	
TGFBR2	C2697932	Loeys-Dietz syndrome	
SMAD4	C0796081	Myhre syndrome	
SMAD4	C1832942	Juvenile polyposis/hereditary hemorrhagic telangiectasia syndrome	
SMAD6	C3542024	Aortic valve disease 2	
SMAD6	C0010278	Craniosynostoses	
SMAD7	C0009402	Colorectal cancer 1	
SMAD9	C1423690	Primary pulmonary hypertension 2	
SMARCA2	C1303073	Nicolaides-Baraitser syndrome	
SMARCA4	C2750074	Rhabdoid tumor predisposition syndrome 2	
SMARCA4	C3553249	Mental retardation, autosomal dominant 16	
SMARCAD1	C0406707	Basan syndrome	
SMARCAD1	C1852150	Adermatoglyphia	
SMARCAL1	C0877024	Schimke immunoosseous dysplasia	
SMARCB1	C1836327	Rhabdoid tumor predisposition syndrome 1	
SMARCB1	C3553248	Mental retardation, autosomal dominant 15	
SMARCD2	C0398593	Specific granule deficiency	
SMARCE1	C4310788	Coffin-Siris syndrome 5	
SMC1A	C1802395	Congenital muscular hypertrophy-cerebral syndrome	
SMC3	C1853099	Cornelia de Lange syndrome 3	
SMCHD1	C1834671	Facioscapulohumeral muscular dystrophy 2	
SMCHD1	C0265740	Arhinia choanal atresia microphthalmia	
SMG9	C0018787	Heart and brain malformation syndrome	
SMIM1	C0439830	Vel blood group system	
SMN1	C0043116	Werdnig-Hoffmann disease	
SMN1	C0152109	Kugelberg-Welander disease	
SMN2	C0152109	Kugelberg-Welander disease	
SMN1	C2931844	Spinal muscular atrophy type 4	
SMO	C0376634	Craniofacial malformations, asymmetric, with polysyndactyly and abnormal skin and gut development	
SMOC1	C0599973	Anophthalmos with limb anomalies	
SMOC2	C0011430	Dentin dysplasia, type I	
SMPD1	C0268242	Niemann-Pick disease type C1	
SMPD1	C0268243	Niemann-Pick disease, type B	
SMS	C0796160	Snyder Robinson syndrome	
SNAI2	C3266898	Waardenburg syndrome type 4A	
SNAP25	C0022972	Myasthenic syndrome, congenital, 8	
SNAP29	C0442874	Neuropathy ataxia retinitis pigmentosa syndrome	
SNIP1	C3281055	Psychomotor retardation, epilepsy, and craniofacial dysmorphism	
SNORD118	C0270612	Leukoencephalopathy with Brainstem and Spinal Cord Involvement and Lactate Elevation	
SNRNP200	C1835895	Retinitis pigmentosa 33	
SNRPB	C0265342	Cerebro-costo-mandibular syndrome	
SNRPE	C3554409	Hypotrichosis 11	
SNRPN	C0004352	Autism 15	
SNTA1	C2751830	Long QT syndrome 12	
SNX10	C3554478	Osteopetrosis, autosomal recessive 8	
SNX14	C0087012	Spinocerebellar ataxia, autosomal recessive 17	
SOBP	C3150924	Mental retardation, anterior maxillary protrusion, and strabismus	
SOD2	C0443258	Microvascular complications of diabetes 3	
SON	C4310696	ZTTK syndrome	
SORT1	C3150834	Low density lipoprotein cholesterol level quantitative trait locus 6	
SOS1	C1853120	Noonan syndrome 4	
SOS1	C0016049	Gingival fibromatosis 1	
SOS2	C4225282	Noonan syndrome 9	
SOST	C0265301	Sclerosteosis	
SOST	C0432272	Hyperphosphatasemia tarda	
SOST	C0410539	Craniodiaphyseal dysplasia, autosomal dominant	
SOX10	C0270922	Peripheral demyelinating neuropathy, central dysmyelination, Waardenburg syndrome, and Hirschsprung disease	
SOX10	C3266898	Waardenburg syndrome type 4A	
SOX11	C4014528	Mental retardation, autosomal dominant 27	
SOX17	C3150927	Vesicoureteral reflux 3	
SOX18	C0017658	Glomerulonephritis, Membranous	
SOX18	C1843004	Hypotrichosis-lymphedema-telangiectasia syndrome	
SOX3	C0242343	Panhypopituitarism X-linked	
SOX3	C0025362	Mental retardation 63, X-linked	
SOX5	C4225202	Lamb-shaffer syndrome	
SOX9	C1861922	Camptomelic dysplasia	
SOX9	C1710693	46,XY sex reversal 8	
SP110	C1856128	Hepatic venoocclusive disease with immunodeficiency	
SPAG1	C3809706	Ciliary dyskinesia, primary, 28	
SPARC	C0029434	Osteogenesis imperfecta	
SPART	C0393559	Troyer syndrome	
SPAST	C1866855	Spastic paraplegia 4, autosomal dominant	
SPATA16	C0403825	Globozoospermia	
SPATA5	C0014544	Epilepsy	
SPATA7	C1858677	Leber congenital amaurosis 3	
SPECC1L	C1801950	Opitz-Frias syndrome	
SPECC1L	C1838348	Oculomaxillofacial dysostosis	
SPEG	C4014814	Myopathy, centronuclear, 5	
SPG11	C1858479	Spastic paraplegia 11, autosomal recessive	
SPG11	C1412370	Amyotrophic lateral sclerosis type 5	
SPG11	C0007959	Charcot-Marie-Tooth disease, type 2N	
SPG21	C1855346	Mast syndrome	
SPG7	C3711370	Spastic paraplegia 7	
SPINK1	C1842402	Tropical calcific pancreatitis	
SPINK5	C0265962	Netherton syndrome	
SPINT2	C0267661	Congenital secretory diarrhea, chloride type	
SPR	C0268468	Sepiapterin reductase deficiency	
SPRED1	C1969623	Legius syndrome	
SPRTN	C4015461	Ruijs-Aalfs syndrome	
SPRY2	C0017661	IgA nephropathy, susceptibility to, 3	
SPRY4	C3808971	Hypogonadotropic hypogonadism 17 with or without anosmia	
SPTA1	C0520739	Hereditary pyropoikilocytosis	
SPTA1	C1420385	Elliptocytosis 2	
SPTA1	C0553720	Spherocytosis type 1	
SPTAN1	C3463992	Early infantile epileptic encephalopathy 8	
SPTB	C0553720	Spherocytosis type 1	
SPTBN2	C0752123	Spinocerebellar ataxia 5	
SPTBN2	C3809327	Spinocerebellar ataxia, autosomal recessive 14	
SPTBN4	C0026848	Myopathy, scapulohumeroperoneal	
SPTLC1	C0442874	Neuropathy ataxia retinitis pigmentosa syndrome	
SPTLC2	C0027889	Hereditary sensory and autonomic neuropathy type IIA	
SQSTM1	C0029401	Osteitis Deformans	
SQSTM1	C0236642	Frontotemporal dementia, ubiquitin-positive	
SQSTM1	C0027746	Neurodegeneration with brain iron accumulation	
SQSTM1	C1853926	Inclusion body myopathy 2	
SRC	C4310789	Thrombocytopenia 6	
SRCAP	C0729582	Floating-Harbor syndrome	
SRD5A2	C0268297	3-Oxo-5 alpha-steroid delta 4-dehydrogenase deficiency	
SRD5A3	C2675185	Kahrizi syndrome	
SRP72	C3808553	Bone marrow failure syndrome 1	
SRPX2	C0376532	Rolandic epilepsy with mental retardation and speech dyspraxia, X-linked	
SRY	C2936419	46,XX sex reversal 4	
SRY	C1710693	46,XY sex reversal 8	
SRY	C0450371	46,XX testicular disorder of sex development	
SSX1	C0039101	Synovial sarcoma	
SSX2	C0039101	Synovial sarcoma	
ST3GAL5	C1836824	Amish infantile epilepsy syndrome	
STAC3	C1850625	Native American myopathy	
STAG3	C3810367	Premature ovarian failure 8	
STAMBP	C3280296	Microcephaly-capillary malformation syndrome	
STAR	C3825472	Cholesterol monooxygenase (side-chain cleaving) deficiency	
STAT1	C0521015	Mycobacterial and viral infections, susceptibility to, autosomal recessive	
STAT1	C3279990	Immunodeficiency 31C	
STAT1	C4013950	Immunodeficiency 31a	
STAT2	C4225260	Immunodeficiency 44	
STAT3	C3887645	Hyperimmunoglobulin E recurrent infection syndrome, autosomal recessive	
STAT3	C0004364	Autoimmune disease 1	
STAT5B	C1855548	Growth hormone insensitivity with immunodeficiency	
STEAP3	C3808920	Hypochromic microcytic anemia with iron overload 2	
STIM1	C0410207	Myopathy with tubular aggregates	
STIM1	C0021053	Immune dysfunction with T-cell inactivation due to calcium entry defect 1	
STK11	C0031269	Peutz-Jeghers syndrome	
STK4	C1274233	T-cell immunodeficiency, congenital alopecia and nail dystrophy	
STOX1	C1836255	Preeclampsia/eclampsia 4	
STRA6	C0026010	Microphthalmia syndromic 6	
STRADA	C1970203	Polyhydramnios, megalencephaly, and symptomatic epilepsy	
STRC	C1863561	Deafness, autosomal recessive 16	
STS	C0079588	X-linked ichthyosis with steryl-sulfatase deficiency	
STT3A	C0282577	Congenital disorder of glycosylation	
STT3B	C2931007	Congenital disorder of glycosylation type 1x	
STUB1	C4014261	Spinocerebellar ataxia, autosomal recessive 16	
STX11	C1863728	Hemophagocytic lymphohistiocytosis, familial, 4	
STX1B	C3502809	Generalized epilepsy with febrile seizures plus, type 6	
STXBP1	C3463992	Early infantile epileptic encephalopathy 8	
STXBP2	C2751293	Hemophagocytic lymphohistiocytosis, familial, 5	
SUCLA2	C0342782	Mitochondrial DNA depletion syndrome, hepatocerebral form	
SUCLG1	C0342782	Mitochondrial DNA depletion syndrome, hepatocerebral form	
SUGCT	C0342873	Glutaryl-CoA oxidase deficiency	
SULT2B1	C0020757	Ichthyosis, congenital, autosomal recessive 12	
SUMF1	C0268263	Multiple sulfatase deficiency	
SUMO1	C1866070	Orofacial cleft 10	
SUMO4	C1838260	Diabetes mellitus, insulin-dependent, 5	
SUN5	C4310674	Spermatogenic failure 16	
SUOX	C0268624	Sulfite oxidase deficiency	
SURF1	C0007959	Charcot-Marie-Tooth disease, type 2N	
SYCE1	C4310779	Spermatogenic failure 15	
SYCE1	C4310782	Premature ovarian failure 12	
SYCP3	C0232981	Spermatogenesis arrest	
SYN1	C0014544	Epilepsy	
SYNE1	C0087012	Spinocerebellar ataxia, autosomal recessive 17	
SYNE1	C2751807	Emery-Dreifuss muscular dystrophy 4, autosomal dominant	
SYNE2	C2751805	Emery-Dreifuss muscular dystrophy 5, autosomal dominant	
SYNE4	C0011053	Deafness, autosomal recessive 44	
SYNGAP1	C2675473	Mental retardation, autosomal dominant 5	
SYNJ1	C3809824	Parkinson disease 20, early-onset	
SYNJ1	C0543888	Epileptic encephalopathy, early infantile, 29	
SYP	C3275408	Mental retardation, X-linked 96	
SYT14	C3280226	Spinocerebellar ataxia, autosomal recessive 11	
SYT2	C0022972	Myasthenic syndrome, congenital, 8	
SZT2	C3463992	Early infantile epileptic encephalopathy 8	
T	C3810343	Sacral agenesis with vertebral anomalies	
TAB2	C3554279	Congenital heart defects, multiple types, 2	
TAC3	C3553843	Hypogonadotropic hypogonadism 10 with or without anosmia	
TACR3	C3553844	Hypogonadotropic hypogonadism 11 with or without anosmia	
TACSTD2	C0339273	Lattice corneal dystrophy Type III	
TAF1	C1839130	Dystonia 3, torsion, X-linked	
TAF1	C0025362	Mental retardation 63, X-linked	
TAF13	C0025362	Mental retardation 63, X-linked	
TAF2	C3810080	Mental retardation, autosomal recessive 40	
TAF4B	C4014449	Spermatogenic failure 13	
TAF6	C4310702	Alazami-Yuan syndrome	
TALDO1	C1291329	Deficiency of transaldolase	
TANGO2	C3278052	Metabolic encephalomyopathic crises, recurrent, with rhabdomyolysis, cardiac arrhythmias, and neurodegeneration	
TAP1	C0242583	SCID due to absent class II HLA antigens	
TAP2	C0242583	SCID due to absent class II HLA antigens	
TAPBP	C0242583	SCID due to absent class II HLA antigens	
TAPT1	C0026707	Spondyloepiphyseal dysplasia, kimberley type	
TARDBP	C3502417	Amyotrophic lateral sclerosis type 10	
TARDBP	C1420588	TARDBP-related frontotemporal dementia	
TARS2	C4014668	Combined oxidative phosphorylation deficiency 21	
TAS2R38	C1868397	Thiourea tasting	
TAT	C0268487	Tyrosinemia type 2	
TAZ	C0278026	3-Methylglutaconic aciduria	
TBC1D20	C3810265	Warburg micro syndrome 4	
TBC1D24	C2829265	Deafness, autosomal recessive 86	
TBC1D24	C3892048	Deafness, autosomal dominant 65	
TBC1D4	C0011849	Diabetes Mellitus, Type 1	
TBCD	C0085584	Encephalopathy, acute, infection-induced, 4, susceptibility to	
TBCE	C0265291	Kenny-Caffey syndrome type 2	
TBCE	C1855840	Hypoparathyroidism retardation dysmorphism syndrome	
TBCE	C0085584	Encephalopathy, acute, infection-induced, 4, susceptibility to	
TBCK	C0026827	Hypotonia, infantile, with psychomotor retardation	
TBK1	C0236642	Frontotemporal dementia, ubiquitin-positive	
TBL1XR1	C0795942	Fitzsimmons-Guilbert syndrome	
TBL1XR1	C1865644	Pierpont syndrome	
TBP	C1846707	Spinocerebellar ataxia 17	
TBX1	C0012236	DiGeorge sequence	
TBX15	C1850040	Cousin syndrome	
TBX18	C1840451	Multicystic renal dysplasia, bilateral	
TBX19	C0342388	ACTH deficiency	
TBX20	C1969657	Atrial septal defect 4	
TBX22	C0008925	Cleft Palate	
TBX22	C1844862	Abruzzo Erickson syndrome	
TBX3	C1866994	Ulnar-mammary syndrome	
TBX4	C1840061	Ischiopatellar dysplasia	
TBX5	C0265264	Holt-Oram syndrome	
TBX6	C4083048	Spondylocostal dysostosis 5	
TBXA2R	C0005818	Platelet-type bleeding disorder 15	
TBXAS1	C0398635	Thromboxane synthetase deficiency	
TBXAS1	C1856465	Ghosal syndrome	
TCF12	C3715051	Craniosynostosis 3	
TCF3	C0001768	Agammaglobulinemia 8, autosomal dominant	
TCF4	C1970431	Pitt-Hopkins syndrome	
TCF4	C2750451	Corneal dystrophy, Fuchs endothelial, 3	
TCHH	C4310648	Uncombable hair syndrome 3	
TCIRG1	C0029454	Osteopetrosis autosomal recessive 4	
TCN2	C0342701	Transcobalamin II deficiency	
TCTEX1D2	C0432195	Short-rib thoracic dysplasia 13 with or without polydactyly	
TCTN1	C3280031	Joubert syndrome 13	
TCTN2	C3714506	Meckel syndrome type 6	
TCTN2	C4084841	Joubert syndrome 24	
TCTN3	C0406727	Orofacial-digital syndrome IV	
TCTN3	C3553758	Joubert syndrome 18	
TDP1	C0087012	Spinocerebellar ataxia, autosomal recessive 17	
TDP2	C0087012	Spinocerebellar ataxia, autosomal recessive 17	
TDRD7	C0086543	Cataract, autosomal recessive congenital 5	
TEAD1	C1862382	Sveinsson chorioretinal atrophy	
TECPR2	C3542549	Spastic paraplegia 49, autosomal recessive	
TECR	C3151462	Mental retardation, autosomal recessive 14	
TECRL	C0042514	Ventricular tachycardia, catecholaminergic polymorphic, 2	
TECTA	C1832187	Deafness, autosomal dominant 12	
TECTA	C1863655	Deafness, autosomal recessive 21	
TEK	C0439064	Multiple Cutaneous and Mucosal Venous Malformations	
TEK	C0017601	Glaucoma, Angle-Closure	
TELO2	C0027341	Nail-patella syndrome	
TENM3	C3554592	Microphthalmia, isolated, with coloboma 9	
TENM4	C0040822	Tremor, hereditary essential, 5	
TERC	C0034069	Pulmonary fibrosis and/or bone marrow failure, telomere-related, 4	
TERT	C1851970	Dyskeratosis congenita, autosomal dominant, 2	
TERT	C0034069	Pulmonary fibrosis and/or bone marrow failure, telomere-related, 4	
TEX11	C1839841	Spermatogenic failure, X-linked, 2	
TF	C0521802	Atransferrinemia	
TFAM	C0342782	Mitochondrial DNA depletion syndrome, hepatocerebral form	
TFAP2A	C0376524	Branchiooculofacial syndrome	
TFAP2B	C1868570	Char syndrome	
TFAP2B	C4284595	Patent ductus arteriosus 2	
TFE3	C3275446	Renal cell carcinoma, Xp11-associated	
TFG	C1858338	Neuropathy, hereditary motor and sensory, Okinawa type	
TFG	C3714897	Spastic paraplegia 57, autosomal recessive	
TFR2	C1858664	Hemochromatosis type 3	
TFRC	C4225219	Immunodeficiency 46	
TG	C0342194	Iodotyrosyl coupling defect	
TG	C0178468	Autoimmune thyroid disease 3	
ZFAT	C0178468	Autoimmune thyroid disease 3	
TGDS	C1844887	Catel Manzke syndrome	
TGFB1	C0011989	Diaphyseal dysplasia	
TGFB2	C3553762	Loeys-Dietz syndrome 4	
TGFB3	C3810012	Loeys-Dietz syndrome 5	
TGFBI	C0339278	Reis-Bucklers' corneal dystrophy	
TGFBI	C0521723	Corneal epithelial dystrophy	
TGFBI	C1275685	Avellino corneal dystrophy	
TGFBI	C1562894	Thiel-Behnke corneal dystrophy	
TGFBI	C1641846	Groenouw corneal dystrophy type I	
TGFBI	C1690006	Lattice corneal dystrophy Type I	
TGFBI	C0155127	Lattice corneal dystrophy type 3A	
TGFBR1	C0439064	Multiple Cutaneous and Mucosal Venous Malformations	
TGFBR2	C2674574	Loeys-Dietz syndrome 2	
TGIF1	C1840528	Holoprosencephaly 4	
TGM1	C1274215	Autosomal recessive congenital ichthyosis 4B	
TGM3	C4310649	Uncombable hair syndrome 2	
TGM5	C1853354	Peeling skin syndrome, acral type	
TGM6	C0004134	Ataxia, combined cerebellar and peripheral, with hearing loss and diabetes mellitus	
TH	C0039082	C-like syndrome	
THAP1	C1414216	Dystonia 6, torsion	
THBD	C3280976	Thrombophilia due to thrombomodulin defect	
THOC2	C0025362	Mental retardation 63, X-linked	
THOC6	C3150939	Beaulieu-Boycott-Innes syndrome	
THRA	C3280817	Hypothyroidism, congenital, nongoitrous, 6	
THRB	C1840364	Thyroid hormone resistance, selective pituitary	
THRB	C2937288	Thyroid hormone resistance, generalized, autosomal dominant	
THRB	C3489796	Thyroid hormone resistance, generalized, autosomal recessive	
TIA1	C0221054	Gower's muscular dystrophy	
TICAM1	C3553869	Herpes simplex encephalitis, susceptibility to, 4	
TIMM8A	C0796074	Mohr-Tranebjaerg syndrome	
TIMM8A	C1839564	Jensen syndrome	
TIMP3	C1850938	Sorsby fundus dystrophy	
TINF2	C1327916	Revesz syndrome	
TINF2	C3151445	Dyskeratosis congenita, autosomal dominant, 3	
TIRAP	C0004610	Bacteremia, susceptibility to, 2	
TJP2	C2931067	Progressive familial intrahepatic cholestasis 4	
TK2	C0342782	Mitochondrial DNA depletion syndrome, hepatocerebral form	
TK2	C0162674	Progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 4	
TKT	C0013336	Short stature, rhizomelic, with microcephaly, micrognathia, and developmental delay	
TLE6	C4225197	Preimplantation embryonic lethality 1	
TLL1	C2751315	Atrial septal defect 6	
TLR1	C0023343	Leprosy	
TLR2	C0023343	Leprosy	
TLR5	C0023240	Legionellosis	
TLR5	C0025229	Melioidosis, susceptibility to	
TM4SF20	C3809483	Specific language impairment 5	
TMC1	C1832978	Deafness, autosomal recessive 7	
TMC1	C1847626	Deafness, autosomal dominant 36	
TMC6	C0014522	EPIDERMODYSPLASIA VERRUCIFORMIS	
TMC8	C0014522	EPIDERMODYSPLASIA VERRUCIFORMIS	
TMEM107	C3714506	Meckel syndrome type 6	
TMEM107	C0029294	Oral-facial-digital syndrome	
TMEM126A	C2751812	Optic atrophy 7	
TMEM138	C3280906	Joubert syndrome 16	
TMEM173	C4014722	Sting-associated vasculopathy, infantile-onset	
TMEM199	C0282577	Congenital disorder of glycosylation	
TMEM216	C1842577	Joubert syndrome 2	
TMEM216	C1864148	Meckel syndrome type 2	
TMEM231	C3554235	Joubert syndrome 20	
TMEM231	C3809352	Meckel syndrome, type 11	
TMEM237	C3280766	Joubert syndrome 14	
TMEM240	C1843891	Spinocerebellar ataxia 21	
TMEM260	C3274789	Structural heart defects and renal anomalies syndrome	
TMEM38B	C3554428	Osteogenesis imperfecta, type xiv	
TMEM43	C3553060	Emery-Dreifuss muscular dystrophy 7, autosomal dominant	
TMEM5	C0026850	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 11	
TMEM67	C1846357	Meckel syndrome type 3	
TMEM67	C1853153	Joubert syndrome 6	
TMEM67	C3150796	Nephronophthisis 11	
TMEM70	C0679058	Nuclearly-encoded mitochondrial complex V (ATP synthase) deficiency 3	
TMEM98	C4014848	Nanophthalmos 4	
TMIE	C1832992	Deafness, autosomal recessive 6	
TMLHE	C0004352	Autism 15	
TMPRSS15	C0268416	Enterokinase deficiency	
TMPRSS6	C0085576	Microcytic anemia	
TMTC3	C4310646	Lissencephaly 8	
TNC	C3810170	Deafness, autosomal dominant 56	
TNFAIP3	C3890737	Autoinflammatory syndrome, familial, Behcet-like	
TNFRSF11A	C0432292	Familial expansile osteolysis	
TNFRSF11A	C0029454	Osteopetrosis autosomal recessive 4	
TNFRSF11B	C0268414	Hyperphosphatasemia with bone disease	
TNFRSF13B	C1836032	Immunoglobulin A deficiency 2	
TNFRSF1A	C3889979	TNF receptor-associated periodic fever syndrome (TRAPS)	
TNFRSF1A	C3553728	Multiple sclerosis, susceptibility to, 5	
TNFRSF4	C3810053	Immunodeficiency 16	
TNFSF11	C0029454	Osteopetrosis autosomal recessive 4	
TNIK	C0025362	Mental retardation 63, X-linked	
TNNI3	C0007196	Familial restrictive cardiomyopathy 1	
TNNT2	C0007196	Familial restrictive cardiomyopathy 1	
TNNI3K	C4015285	Cardiac conduction disease with or without dilated cardiomyopathy	
TNNT1	C1854380	Nemaline myopathy 5	
TNNT2	C1832243	Left ventricular noncompaction 6	
TNXB	C0206064	Ehlers-Danlos-like syndrome due to tenascin-X deficiency	
TNXB	C4014831	Vesicoureteral reflux 8	
TOE1	C0266468	Pontocerebellar hypoplasia type 2D	
TOPORS	C1835923	Retinitis pigmentosa 31	
TOR1A	C0013421	Dystonia 2, torsion, autosomal recessive	
TOR1AIP1	C0026850	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 11	
TP53	C0205770	Choroid plexus papilloma	
TP53	C1835398	Li-Fraumeni syndrome 1	
TP53	C1859972	Adrenocortical carcinoma, hereditary	
TP53	C2931822	Nasopharyngeal carcinoma, susceptibility to, 3	
TP53	C3553606	Basal cell carcinoma, susceptibility to, 7	
TP63	C0406709	Hay-Wells syndrome of ectodermal dysplasia	
TP63	C1785148	Rapp-Hodgkin ectodermal dysplasia syndrome	
TP63	C1854442	Split-hand/foot malformation 4	
TP63	C0013575	Ectodermal dysplasia 11b, hypohidrotic/hair/tooth type, autosomal recessive	
